bin_end,rows,step_min,step_max,code_accuracy,code_mean_absolute_bin_error,code_mean_squared_bin_error,code_off_by_one_accuracy,code_ordinal_loss,code_prediction_entropy,code_prediction_high_boundary_fraction,code_prediction_low_boundary_fraction,code_target_high_boundary_fraction,code_target_low_boundary_fraction,code_valid_count,committed_logical_index,cuda_peak_gib,diagnostic_old_behavioral,diagnostic_old_behavioral_direction,diagnostic_old_behavioral_operator,diagnostic_old_behavioral_operator_actual,diagnostic_old_behavioral_scale,diagnostic_old_direction_contrastive_diagonal_minus_hardest_negative_mean,diagnostic_old_direction_contrastive_diagonal_similarity_mean,diagnostic_old_direction_contrastive_eligible_fraction,diagnostic_old_direction_contrastive_eligible_samples,diagnostic_old_direction_contrastive_group_count,diagnostic_old_direction_contrastive_group_size_max,diagnostic_old_direction_contrastive_group_size_median,diagnostic_old_direction_contrastive_group_size_min,diagnostic_old_direction_contrastive_loss,diagnostic_old_direction_contrastive_offdiagonal_similarity_mean,diagnostic_old_direction_contrastive_top1_accuracy,diagnostic_old_latent_anticollapse_loss,diagnostic_old_latent_cross_active_fraction,diagnostic_old_latent_cross_std_median,diagnostic_old_latent_cross_std_min,diagnostic_old_latent_cross_std_p10,diagnostic_old_latent_interaction_rms_ratio,diagnostic_old_latent_rms,diagnostic_old_latent_within_active_fraction,diagnostic_old_latent_within_std_median,diagnostic_old_latent_within_std_min,diagnostic_old_latent_within_std_p10,diagnostic_old_legacy_task_loss,diagnostic_old_structural,diagnostic_old_structural_direction,diagnostic_old_structural_reconstruction,diagnostic_old_structural_relational,diagnostic_old_structural_scale,elapsed_seconds,gptq_tokenizer_seconds,grad_norm_pre_clip,hard_decode_raw_nrmse,learning_rate,loss,scale_accuracy,scale_mean_absolute_bin_error,scale_mean_squared_bin_error,scale_off_by_one_accuracy,scale_ordinal_loss,scale_prediction_entropy,scale_prediction_high_boundary_fraction,scale_prediction_low_boundary_fraction,scale_target_high_boundary_fraction,scale_target_low_boundary_fraction,scale_valid_count,step,steps_per_second,teacher_binned_scale_calibration_operator_metric,teacher_binned_scale_heldout_operator_metric,teacher_binned_scale_operator_metric,teacher_binned_scale_raw_nrmse,teacher_continuous_scale_calibration_operator_metric,teacher_continuous_scale_heldout_operator_metric,teacher_continuous_scale_operator_metric,teacher_continuous_scale_raw_nrmse,teacher_scale_binning_relative_error_p50,teacher_scale_binning_relative_error_p99,teacher_scale_log2_max,teacher_scale_log2_min,contrastive_chance_top1,contrastive_top1_advantage,latent_interaction_rms_estimate,scale_loss_fraction,operator_over_teacher_floor,behavioral_direction_alignment,structural_direction_alignment,local_steps_per_second,complete
84000,100,83010,84000,0.17680299282073975,1.8661922812461853,5.845968008041382,0.4889441132545471,0.07663261517882347,0.7177307307720184,0.00042360450606793165,0.00017643219325691462,0.00786557886749506,0.006184868747368455,1.0,2672160.0,13.846033573150635,8.181422710418701,0.6394676864147186,0.0,0.019434311427176,0.7374655604362488,0.25548188388347626,0.2647106498479843,0.625,20.0,8.0,4.0,2.0,2.0,0.44847695529460907,0.004219028167426586,0.8153409361839294,0.0,0.0,0.46103477478027344,0.24956819415092468,0.33107317984104156,0.4629402458667755,3.5617319345474243,0.0,0.43101730942726135,0.32039494812488556,0.33729255199432373,17.307336807250977,9.192523956298828,0.7608310580253601,0.0,0.0,0.8412043452262878,49198.581657059025,0.021368973422795534,0.031220520846545696,0.9052111506462097,5e-05,0.07802640646696091,0.08220301568508148,4.656965970993042,43.21723747253418,0.24270834028720856,0.0016579402144998312,0.37441256642341614,0.0,0.0,0.0,0.0,1.0,83505.0,1.697315550652347,0.0010436209850013256,0.001284708094317466,0.0011744825751520693,0.16316480934619904,0.0010036273743025959,0.0012521804310381413,0.0011356062605045736,0.16284610331058502,0.008136424701660872,0.01613701693713665,-2.7569098472595215,-9.507490634918213,0.4090909090909091,0.40000001192092893,1.6484658494803526,0.021932345459921336,15.941658307289128,0.36053231358528137,0.2391689419746399,1.8376594914635407,True
85000,100,84010,85000,0.17748290300369263,1.8629867434501648,5.834927558898926,0.49091780185699463,0.0766310952603817,0.7166761755943298,0.0004213826614432037,0.00017714167915983126,0.007917770650237799,0.006247963290661573,1.0,2704160.0,13.846033573150635,8.565226554870605,0.659673660993576,0.0,0.019354398362338543,0.7831161022186279,0.2545133978128433,0.26937440037727356,0.625,20.0,8.0,4.0,2.0,2.0,0.4659722298383713,0.004052038537338376,0.7958333194255829,0.0,0.0,0.46016666293144226,0.23629913479089737,0.3371244966983795,0.45655928552150726,3.559343457221985,0.0,0.42299404740333557,0.3097187280654907,0.32470379769802094,17.74102783203125,9.209362983703613,0.7653143405914307,0.0,0.0,0.8437768816947937,49788.587235185085,0.021672281436622143,0.028086833655834198,0.9057912826538086,5e-05,0.0782574713230133,0.08476893231272697,4.528401136398315,41.18431091308594,0.24875710904598236,0.001604031422175467,0.3718179762363434,0.0,0.0,0.0,0.0,1.0,84505.0,1.6974641410956048,0.0010873128194361925,0.0013492514262907207,0.001226677093654871,0.16379860043525696,0.0010509082931093872,0.001328064943663776,0.0011973411892540753,0.16353368759155273,0.008168245665729046,0.016140738502144814,-2.8200647830963135,-9.597249507904053,0.4,0.38278389533797463,1.6213149650574756,0.020831537241955023,15.7712973688392,0.34032633900642395,0.23468565940856934,1.7987472308144072,True
86000,100,85010,86000,0.18049397319555283,1.8501375317573547,5.768168687820435,0.49619047343730927,0.07579820975661278,0.7146205008029938,0.0006326447182800621,0.000267989540589042,0.007960191927850246,0.006303958594799042,1.0,2736160.0,13.846033573150635,8.458091735839844,0.6626022458076477,0.0,0.019319294951856136,0.7738184630870819,0.2766217589378357,0.28313446044921875,0.65625,21.0,8.0,4.0,2.0,2.0,0.4577144980430603,0.003612342174164951,0.782608687877655,0.0,0.0,0.4550819545984268,0.24151628464460373,0.3259590417146683,0.4483494162559509,3.5749868154525757,0.0,0.4116649776697159,0.29979434609413147,0.3174944818019867,17.601030349731445,9.09318494796753,0.7474848031997681,0.0,0.0,0.8311638236045837,50358.93104955042,0.021543119568377733,0.03286483697593212,0.9057793021202087,5e-05,0.07739219442009926,0.08803919330239296,4.469721078872681,40.70207595825195,0.26121261715888977,0.0015710650477558374,0.3698585331439972,0.0,0.0,0.0,0.0,1.0,85505.0,1.69791236765565,0.0011409877915866673,0.0014064513961784542,0.0012958236620761454,0.1615610048174858,0.0011020100791938603,0.0013676165835931897,0.0012544465716928244,0.16128721088171005,0.008143653627485037,0.016133376397192478,-2.880145788192749,-9.504920482635498,0.391304347826087,0.3684210698855551,1.6149285943834073,0.020294654376015853,15.581997256723511,0.3373977541923523,0.25251519680023193,1.830696437838576,True
87000,100,86010,87000,0.1802484095096588,1.846727192401886,5.753992557525635,0.4961893707513809,0.07545332610607147,0.7137468457221985,0.0005889515450689942,0.00030891894130036235,0.007899031043052673,0.006263701943680644,1.0,2768160.0,13.846033573150635,8.211975574493408,0.6576833724975586,0.0,0.019225293770432472,0.7594200074672699,0.2653764933347702,0.2752843052148819,0.65625,21.0,8.0,4.0,2.0,2.0,0.4895303249359131,0.0040580525528639555,0.782608687877655,0.0,0.0,0.4499746412038803,0.24394234269857407,0.29847855865955353,0.4462547153234482,3.6065704822540283,0.0,0.4135909229516983,0.30335624516010284,0.32208144664764404,17.062190055847168,8.951685428619385,0.7495091259479523,0.0,0.0,0.8208287060260773,50917.619253285,0.02152510522864759,0.030705757439136505,0.9022465944290161,5e-05,0.07695027068257332,0.08783821389079094,4.489088535308838,40.505441665649414,0.2571191191673279,0.0015650434652343392,0.3703438341617584,0.0,0.0,0.0,0.0,1.0,86505.0,1.6989206337853437,0.0011204973561689258,0.0014065324794501066,0.0012922519235871732,0.1622069627046585,0.0010855751461349428,0.0013691718340851367,0.0012517828145064414,0.16196516901254654,0.008152844849973917,0.016144833527505398,-2.834853410720825,-9.493168354034424,0.4,0.3779762060869308,1.6145670856980807,0.020563802601411333,15.44058446556016,0.3423166275024414,0.25049087405204773,1.8206111857106753,True
88000,100,87010,88000,0.17830552905797958,1.8535608053207397,5.788395404815674,0.49245163798332214,0.07579369097948074,0.716078519821167,0.0005496173689607531,0.00026409288693685085,0.007960017770528793,0.0062891654670238495,1.0,2800160.0,13.846033573150635,8.194242000579834,0.674804151058197,0.0,0.019708579406142235,0.7597277164459229,0.24312260001897812,0.25953200459480286,0.6875,22.0,8.0,4.0,2.0,2.0,0.4954964816570282,0.0044041965156793594,0.7905701994895935,0.0,0.0,0.45233026146888733,0.242658369243145,0.30683116614818573,0.4444879740476608,3.6318737268447876,0.0,0.41480493545532227,0.30325546860694885,0.32304854691028595,17.262821197509766,9.109366416931152,0.7659741342067719,0.0,0.0,0.833730012178421,51479.70007403451,0.02169111091643572,0.03344898112118244,0.911212831735611,5e-05,0.07739018648862839,0.08555729687213898,4.486333131790161,40.247337341308594,0.24750763922929764,0.0015404139994643629,0.37433500587940216,0.0,0.0,0.0,0.0,1.0,87505.0,1.6997962270780778,0.0011400505900382996,0.001411647128406912,0.0013047875254414976,0.16086173802614212,0.0011027068831026554,0.0013656157534569502,0.0012621377245523036,0.16052830964326859,0.008131098002195358,0.0161418030038476,-2.711298108100891,-9.594998359680176,0.4090909090909091,0.39565217044042506,1.6214803111043565,0.020521227206508896,15.65916046375979,0.325195848941803,0.23402586579322815,1.8617846854389022,True
89000,100,88010,89000,0.17751915752887726,1.8536084294319153,5.786447525024414,0.4912935048341751,0.07579710334539413,0.7163264155387878,0.0005423708935268223,0.00019108419655822217,0.007926023565232754,0.006258713314309716,1.0,2832160.0,13.846033573150635,8.315969467163086,0.6591318845748901,0.0,0.019874554127454758,0.7568477690219879,0.23244231194257736,0.2445845603942871,0.65625,21.0,8.0,4.0,2.0,2.0,0.4944578558206558,0.00374422047752887,0.7999999821186066,0.0,0.0,0.4517783969640732,0.24539342522621155,0.32313910126686096,0.44765736162662506,3.628033399581909,0.0,0.41430750489234924,0.30431079864501953,0.3217392712831497,17.551977157592773,9.152693748474121,0.7662152051925659,0.0,0.0,0.8423039615154266,52045.444291539025,0.021548006450757384,0.028660353273153305,0.9123750329017639,5e-05,0.07731714099645615,0.08467834442853928,4.421594619750977,39.33955001831055,0.254836305975914,0.0014989038463681936,0.372794508934021,0.0,0.0,0.0,0.0,1.0,88505.0,1.7005461172067284,0.001133807236328721,0.0013898990000598133,0.0012800892582163215,0.16267160326242447,0.0010971750016324222,0.0013565663248300552,0.0012432890362106264,0.16236230731010437,0.008150567300617695,0.016137534752488136,-3.18808913230896,-9.66770601272583,0.38095238095238093,0.40000001192092893,1.6333138552030917,0.019707746129212333,15.941151642542664,0.34086811542510986,0.23378479480743408,1.9002628693676458,True
90000,100,89010,90000,0.18367525935173035,1.835883915424347,5.7103002071380615,0.5023122727870941,0.07482190802693367,0.7106219530105591,0.0007584843260701746,0.00030214917205739766,0.007969500962644815,0.006252777297049761,1.0,2864160.0,13.846033573150635,7.934250831604004,0.6276438236236572,0.0,0.0200252216309309,0.73235684633255,0.24840258806943893,0.2601725906133652,0.640625,20.5,8.0,4.0,2.0,2.0,0.4655468463897705,0.00412453175522387,0.7860412001609802,0.0,0.0,0.4634958654642105,0.2574329674243927,0.3260899484157562,0.4590432941913605,3.637568235397339,0.0,0.42448458075523376,0.3089469224214554,0.32683053612709045,16.465526580810547,8.591129302978516,0.7530653476715088,0.0,0.0,0.7855314314365387,52609.25218637008,0.02125023864209652,0.03223387151956558,0.9012501239776611,5e-05,0.07657502591609955,0.08786764740943909,4.546731233596802,42.19647216796875,0.2524980306625366,0.0016502162325195968,0.37372109293937683,0.0,0.0,0.0,0.0,1.0,89505.0,1.7013167124696669,0.001130620134063065,0.0013838548911735415,0.0012649521231651306,0.16595175117254257,0.0011019361554645002,0.0013548910501413047,0.0012362098786979914,0.16571082919836044,0.008131111040711403,0.016135948710143566,-3.499446153640747,-9.59358549118042,0.3888888888888889,0.41042783983888476,1.6592578190956857,0.021504789898611272,15.98771879911705,0.3723561763763428,0.2469346523284912,1.8308394310258502,True
91000,100,90010,91000,0.18177298456430435,1.8258419036865234,5.670102119445801,0.5012140572071075,0.07440008595585823,0.7109329104423523,0.0007111186860129237,0.0003586474485928193,0.007963655050843954,0.006219125352799892,1.0,2896160.0,13.846033573150635,8.140429019927979,0.6317800283432007,0.0,0.020208456553518772,0.7447747588157654,0.2414650321006775,0.25068163126707077,0.65625,21.0,8.0,4.0,2.0,2.0,0.4810589402914047,0.003397838561795652,0.7905701994895935,0.0,0.0,0.46372397243976593,0.25675830245018005,0.3236018121242523,0.4586494415998459,3.6536202430725098,0.0,0.42627428472042084,0.30917228758335114,0.3258623778820038,16.714821815490723,8.742378234863281,0.757831484079361,0.0,0.0,0.7939335703849792,53189.54398224852,0.021431179018691182,0.030580289661884308,0.9029146730899811,5e-05,0.07609405741095543,0.08828535676002502,4.628090858459473,44.656700134277344,0.2578340768814087,0.001684805320110172,0.37527747452259064,0.0,0.0,0.0,0.0,1.0,90505.0,1.7015526601419215,0.0011132502113468945,0.0013668714091181755,0.0012469080975279212,0.16662896424531937,0.0010824421769939363,0.001342893170658499,0.0012163149658590555,0.166389562189579,0.00815140176564455,0.016131725162267685,-3.4739105701446533,-9.714747905731201,0.3888888888888889,0.4000000715255737,1.6664635877201874,0.02234585418751853,15.492410796974937,0.3682199716567993,0.24216851592063904,1.8131068214965027,True
92000,100,91010,92000,0.18179310858249664,1.835810124874115,5.710530757904053,0.4996708631515503,0.07470410317182541,0.713178962469101,0.0006981866899877787,0.0002894196950364858,0.007974505890160799,0.006214689230546355,1.0,2928160.0,13.846033573150635,8.201054096221924,0.6271469295024872,0.0,0.02029730100184679,0.7576904296875,0.24149785190820694,0.25545477867126465,0.625,20.0,8.0,4.0,2.0,2.0,0.491346150636673,0.003976563923060894,0.7894737124443054,0.0,0.0,0.4631430059671402,0.24794525653123856,0.31372174620628357,0.4553677886724472,3.676248550415039,0.0,0.4284432381391525,0.31288494169712067,0.32742856442928314,17.12268829345703,8.924968719482422,0.7619614899158478,0.0,0.0,0.8173886835575104,53759.649514450924,0.021722777048125863,0.030499503016471863,0.9100930690765381,5e-05,0.07618846371769905,0.0874660350382328,4.566277503967285,42.68084907531738,0.25556521117687225,0.0016390784294344485,0.3741292357444763,0.0,0.0,0.0,0.0,1.0,91505.0,1.702104121941212,0.0011292903800494969,0.001377810025587678,0.0012601085472851992,0.16578631848096848,0.001098069129511714,0.0013491391437128186,0.0012306395219638944,0.1655196025967598,0.008178174030035734,0.01613770332187414,-3.4657803773880005,-9.520508289337158,0.3888888888888889,0.41421571315503586,1.6706291728194032,0.021099677753059314,16.360966279920753,0.3728530704975128,0.23803851008415222,1.8754975742172177,True
93000,100,92010,93000,0.17839568853378296,1.8508589267730713,5.740367650985718,0.4946911484003067,0.07499120756983757,0.7152364552021027,0.00047519110376015306,0.00021771618776256219,0.007986001670360565,0.006191107910126448,1.0,2960160.0,13.846033573150635,7.883905649185181,0.6056335866451263,0.0,0.020113712176680565,0.7286156415939331,0.2392682582139969,0.25054165720939636,0.625,20.0,8.0,4.0,2.0,2.0,0.48396822810173035,0.0034371219808235765,0.800000011920929,0.0,0.0,0.46126675605773926,0.24341470003128052,0.3122808039188385,0.449773445725441,3.6865768432617188,0.0,0.42306943237781525,0.30907733738422394,0.3261648416519165,16.70208168029785,8.973514556884766,0.7591221034526825,0.0,0.0,0.8257160484790802,54329.29513443448,0.021299351938068867,0.029399809427559376,0.9135490357875824,5e-05,0.07647325098514557,0.08640408515930176,4.542018175125122,41.91029739379883,0.24875520169734955,0.001621908857487142,0.3781694769859314,0.0,0.0,0.0,0.0,1.0,92505.0,1.7026951518987135,0.0011158508132211864,0.0013644560822285712,0.0012505421764217317,0.16618500649929047,0.0010814088745974004,0.0013381586759351194,0.0012189530534669757,0.16590950638055801,0.00815599411725998,0.016140767373144627,-3.4942474365234375,-9.67072343826294,0.3888888888888889,0.41042783983888476,1.6585468941602066,0.021060877619284768,16.23601495382396,0.39436641335487366,0.2408778965473175,1.8479530924701044,True
94000,100,93010,94000,0.1791526898741722,1.8622612357139587,5.8070878982543945,0.49094969034194946,0.07619135826826096,0.7166706323623657,0.00040745096339378506,0.00022355805413099006,0.007760883308947086,0.006294302176684141,1.0,2992160.0,13.846033573150635,8.555175304412842,0.6893554031848907,0.0,0.019535462372004986,0.7847433388233185,0.24148224294185638,0.250664658844471,0.625,20.0,8.0,4.0,2.0,2.0,0.5349313914775848,0.004049316048622131,0.75,0.0,0.0,0.4458446055650711,0.2432006299495697,0.31012406945228577,0.44480396807193756,3.690621018409729,0.0,0.42444908618927,0.30726607143878937,0.32236531376838684,17.672189712524414,9.160988807678223,0.7622717618942261,0.0,0.0,0.8390867412090302,54951.73720401153,0.02133389445953071,0.029108835384249687,0.9354473054409027,5e-05,0.07777503877878189,0.08571283146739006,4.568633079528809,41.61123085021973,0.2505580335855484,0.0016092974692583084,0.3738051503896713,0.0,0.0,0.0,0.0,1.0,93505.0,1.7020277624875346,0.001067789038643241,0.0013751115184277296,0.0012319727684371173,0.16609609872102737,0.0010392508702352643,0.0013517137267626822,0.0012065934715792537,0.16585180163383484,0.008153646253049374,0.01614982821047306,-3.5883690118789673,-9.86701774597168,0.38461538461538464,0.36363640156659216,1.64373511932299,0.020739920605760805,16.547883593665325,0.31064459681510925,0.23772823810577393,1.8163884108313053,True
95000,100,94010,95000,0.17921148985624313,1.8602807521820068,5.795664072036743,0.4910419285297394,0.07605260238051414,0.7168862223625183,0.0004582716210279614,0.0002220037713414058,0.007812839932739735,0.006174975074827671,1.0,3024160.0,13.846033573150635,8.467092037200928,0.6828413009643555,0.0,0.01905011758208275,0.7764628827571869,0.24628150463104248,0.2605755627155304,0.625,20.0,8.0,4.0,2.0,2.0,0.522163599729538,0.0031467213993892074,0.75,0.0,0.0,0.4479506015777588,0.24524817615747452,0.29780590534210205,0.44518570601940155,3.7066872119903564,0.0,0.4236676096916199,0.30819785594940186,0.32410046458244324,17.62752914428711,9.228013038635254,0.75703364610672,0.0,0.0,0.8503611385822296,55523.12778855907,0.02134249499067664,0.030687198974192142,0.9394564032554626,5e-05,0.0776323564350605,0.0867435559630394,4.559129953384399,41.99363899230957,0.2533838599920273,0.0016310724313370883,0.3741297423839569,0.0,0.0,0.0,0.0,1.0,94505.0,1.7020835057333614,0.0010691312490962446,0.0013650617911480367,0.0012298927758820355,0.16608111560344696,0.0010429838439449668,0.0013391231186687946,0.0012042410671710968,0.1657746285200119,0.008124398067593575,0.016135049983859062,-3.6613080501556396,-9.866567134857178,0.38461538461538464,0.3779762060869308,1.6471755664538072,0.0207754284354474,15.934717373048217,0.31715869903564453,0.24296635389328003,1.8060124269837514,True
96000,100,95010,96000,0.17923865467309952,1.8536850810050964,5.799000263214111,0.4938051104545593,0.07608563080430031,0.7158363163471222,0.0003972954145865515,0.00022509004338644445,0.007801254978403449,0.006208392092958093,1.0,3056160.0,13.846033573150635,8.347537517547607,0.6670806705951691,0.0,0.01884950790554285,0.766625702381134,0.2282964065670967,0.2463368996977806,0.625,20.0,8.0,4.0,2.0,2.0,0.5203066468238831,0.003061019815504551,0.7573529481887817,0.0,0.0,0.4441169202327728,0.24801559001207352,0.30390746891498566,0.4453427791595459,3.712136387825012,0.0,0.4260263442993164,0.30900895595550537,0.32717855274677277,17.458984375,9.198511123657227,0.770189106464386,0.0,0.0,0.839722603559494,56086.90050169965,0.021169361658394337,0.02786638494580984,0.9350581467151642,5e-05,0.0777762196958065,0.08462078869342804,4.571763515472412,42.486839294433594,0.24769345670938492,0.001621417875867337,0.37774036824703217,0.0,0.0,0.0,0.0,1.0,95505.0,1.7028040259122736,0.0010792058892548084,0.0013733322848565876,0.0012338629458099604,0.16621094197034836,0.001048387202899903,0.0013488463591784239,0.0012064299662597477,0.16590578109025955,0.008145976811647415,0.01613734383136034,-3.6790438890457153,-9.86388349533081,0.391304347826087,0.36363639343868603,1.6537135342778377,0.02056872083918998,16.265575568858907,0.33291932940483093,0.229810893535614,1.8500597569285522,True
97000,100,96010,97000,0.17721889168024063,1.8728100061416626,5.858811140060425,0.4904068112373352,0.07692112773656845,0.7174049615859985,0.0003876657137880102,0.00018284796533407643,0.007818122394382954,0.00620606099255383,1.0,3088160.0,13.846033573150635,8.494625568389893,0.6766731441020966,0.0,0.01923014596104622,0.7846510708332062,0.22598480433225632,0.2376699149608612,0.625,20.0,8.0,4.0,2.0,2.0,0.5216271579265594,0.003296144655905664,0.7445652186870575,0.0,0.0,0.44595959782600403,0.24588540196418762,0.3112744241952896,0.4484846740961075,3.7212623357772827,0.0,0.42771539092063904,0.31009915471076965,0.3281289339065552,17.886476516723633,9.257128238677979,0.7755086421966553,0.0,0.0,0.8524259924888611,56652.73321255646,0.02117459662258625,0.02791822049766779,0.936980277299881,5e-05,0.07840476185083389,0.0827752985060215,4.607373237609863,43.47708320617676,0.24744898080825806,0.0016451754490844905,0.38045357167720795,0.0,0.0,0.0,0.0,1.0,96505.0,1.7034060282940455,0.0010721113067120314,0.0013816426508128643,0.0012407873291522264,0.16737712919712067,0.001040350878611207,0.0013549388968385756,0.0012141496990807354,0.16710662096738815,0.008146234788000584,0.016135704703629017,-3.6503748893737793,-9.87698745727539,0.3888888888888889,0.36363639343868603,1.6632255884921712,0.021135985669521806,16.18933909088733,0.32332685589790344,0.22449135780334473,1.8315503784322629,True
98000,100,97010,98000,0.17858339101076126,1.863495409488678,5.831311464309692,0.491858646273613,0.0761895701289177,0.7166517972946167,0.00043874786933884025,0.00015718549548182636,0.007827752735465765,0.006243654992431402,1.0,3120160.0,13.846033573150635,8.024219989776611,0.6602256298065186,0.0,0.018720910884439945,0.7225740253925323,0.23542499542236328,0.24252664297819138,0.65625,21.0,8.0,4.0,2.0,2.0,0.4934777617454529,0.002351966337300837,0.7841615080833435,0.0,0.0,0.4443819373846054,0.24783455580472946,0.31561288237571716,0.4440484493970871,3.7275344133377075,0.0,0.4277196675539017,0.3107152134180069,0.3319150358438492,16.903833389282227,8.896013259887695,0.7677896022796631,0.0,0.0,0.8114995956420898,57237.34907838842,0.021840735338628292,0.029462052509188652,0.9279472529888153,5e-05,0.07798781618475914,0.0844966433942318,4.625035524368286,42.53655242919922,0.24836482107639313,0.0016327491612173617,0.3781482130289078,0.0,0.0,0.0,0.0,1.0,97505.0,1.703525228516451,0.00110033800592646,0.0013645520084537566,0.0012499550939537585,0.16417791694402695,0.0010579252848401666,0.001320668205153197,0.0012011787621304393,0.1639290377497673,0.008148017339408398,0.01614443212747574,-3.387062430381775,-9.609273910522461,0.38095238095238093,0.40000001192092893,1.657523046501904,0.021137220142379943,16.153103501088566,0.33977437019348145,0.23221039772033691,1.829445124706769,True
99000,59,98010,98590,0.18142160773277283,1.834431529045105,5.697932720184326,0.4997832179069519,0.07472221553325653,0.712103009223938,0.0006309421733021736,0.0002601696760393679,0.007882794365286827,0.006239340640604496,1.0,3145600.0,13.846033573150635,7.463476181030273,0.6435080766677856,0.0,0.01760927215218544,0.6874447464942932,0.2759121060371399,0.28126075863838196,0.65625,21.0,8.0,4.0,2.0,2.0,0.4515129029750824,0.0009191593853756785,0.800000011920929,0.0,0.0,0.4524739682674408,0.2537183463573456,0.3240329325199127,0.44881024956703186,3.735908269882202,0.0,0.4323663115501404,0.318206250667572,0.33312731981277466,15.816877365112305,8.228414535522461,0.7368147969245911,0.0,0.0,0.749212384223938,57746.98029117007,0.021254659164696932,0.030650688335299492,0.9086704254150391,5e-05,0.07644539326429367,0.08727134019136429,4.501090049743652,41.645713806152344,0.2554209232330322,0.0015826508169993758,0.37486913800239563,0.0,0.0,0.0,0.0,1.0,98300.0,1.7022401412846988,0.0011157810222357512,0.0013713748194277287,0.0012599905021488667,0.16494791209697723,0.0010775085538625717,0.0013213066849857569,0.0012092806864529848,0.16462373733520508,0.008168318308889866,0.016140123829245567,-3.39418888092041,-9.575664520263672,0.4,0.4117647128946641,1.679659950160712,0.02057604316790421,15.530109208021802,0.35649192333221436,0.26318520307540894,1.4635546934117694,False
